Date/heure;Temperature moy;Temperature max;Temperature min;rosee moy;rosee min;RS moy;Deficit de Pression de vapeur moy;Deficit de Pression de vapeur min;Humidite Relative moy;Humidite Relative max;Humidite Relative min;Precipitations Somme;Humectation foliaire time;Vitesse du vent moy;Vitesse du vent max;max;ETP quotidien [mm]
30/12/2020 00:00;8.42;14.29;2.95;6.4;2.4;71;0.13;0;88.92;100;57.1;1;640;0;0.6;1.5;0.7
29/12/2020 00:00;8.86;10.39;7.83;7.7;4.6;26;0.07;0;93.29;100;74.43;5;945;0.4;1.4;3.8;0.6
28/12/2020 00:00;9.85;14.04;4.96;6.5;3.5;92;0.24;0;82.03;100;51.57;0;165;0.4;1.5;3.4;0.8
27/12/2020 00:00;10.29;18.64;5.02;5;3.1;92;0.41;0.03;73.68;96.21;37.77;0;0;0.1;1;2.5;0.8
26/12/2020 00:00;11.13;16.35;6.26;5.7;4.1;89;0.41;0.03;70.9;96.59;49.43;0;0;0.2;0.8;2.2;0.8
25/12/2020 00:00;10.29;18.95;5.23;7.6;4.7;83;0.23;0;85.66;99.67;47.2;0;0;0;0.5;1.1;0.7
24/12/2020 00:00;10.51;18.21;5.56;7;3.4;88;0.29;0.01;80.82;98.55;47.95;0;0;0;0.5;1.4;0.8
23/12/2020 00:00;12.87;23.65;6.84;6.5;1.4;89;0.55;0.04;70.07;95.77;25.49;0;0;0;0.5;1.8;0.7
22/12/2020 00:00;12.71;22.12;7.16;8.1;5.3;87;0.44;0.02;76.98;97.39;33.6;0;0;0;0.6;1.7;0.8
21/12/2020 00:00;11.77;16.97;7.13;9.1;7.1;87;0.24;0;85.77;100;59.12;0.2;0;0.1;1;3.2;0.8
20/12/2020 00:00;12.41;16.47;9.67;9.4;7.2;56;0.25;0.03;83.34;96.88;57.13;0;0;0;0.9;2.1;0.7
19/12/2020 00:00;9.94;15.99;5.1;7.2;4.7;81;0.21;0;85.29;100;56.07;0;0;0;0.5;1.6;0.7
18/12/2020 00:00;9.55;16.75;4.73;6;3.2;88;0.27;0.01;82.02;98.61;41.24;0.2;0;0;0.6;2;0.7
17/12/2020 00:00;10.23;16.19;6.29;7.5;6;81;0.21;0;85.23;100;53.34;0;0;0.1;0.6;2;0.7
16/12/2020 00:00;12.25;17.71;8.73;9.9;8.2;64;0.21;0;87.27;100;64.09;4.8;780;0.2;1.1;3.3;0.8
15/12/2020 00:00;13.47;18.74;9.96;11.6;9.9;81;0.17;0;90.05;100;62.68;0;0;0;0.4;1.8;0.8
14/12/2020 00:00;14.88;20.12;12.29;12;9.5;78;0.29;0;85.17;100;54.13;0.2;570;0.2;1.5;5.1;0.9
13/12/2020 00:00;13.79;19.26;10.42;12.4;9.5;83;0.14;0;92.48;100;65.49;0.2;880;0;0.5;1.8;0.8
12/12/2020 00:00;14.44;19.18;11.21;12.8;11.2;99;0.17;0;91.29;100;64.58;0.2;460;0.1;0.6;1.7;0.9
11/12/2020 00:00;14.45;17.19;12.36;12.9;10.5;40;0.14;0.02;91.09;98.58;83.19;0.2;25;0.3;1.4;4.3;0.7
10/12/2020 00:00;11.97;16.98;7.28;10.4;7.2;83;0.14;0;91.56;100;70.4;0.2;650;0.3;1.3;4.1;0.8
09/12/2020 00:00;11.23;13.76;8.52;11;8.5;43;0.01;0;99.41;100;95.03;5.8;840;0.2;1.3;3.6;0.6
08/12/2020 00:00;12.33;16.17;10.46;10.5;9.1;63;0.16;0;89.51;100;69.83;6.2;695;0.6;1.8;4.3;0.8
07/12/2020 00:00;10.94;15.51;6.02;7.3;5.3;81;0.29;0;80.26;100;55.84;0;60;0.5;2;3.6;0.9
06/12/2020 00:00;8.2;13.02;4.82;7;4.8;72;0.08;0;93.2;100;64.21;3.6;545;0.3;2;4.6;0.7
05/12/2020 00:00;7.1;9.86;5;6.8;4.9;42;0.01;0;98.39;100;83.84;30;1165;0.5;2.1;4.9;0.6
04/12/2020 00:00;12.38;17.05;8.2;9.2;6.6;49;0.26;0;82.21;100;54.95;20.8;240;1;2.5;6.6;1
03/12/2020 00:00;12.49;21;7.43;4.2;1.5;95;0.66;0.1;60.74;90.84;29.38;0;0;0.1;1.1;3.1;0.9
02/12/2020 00:00;13.93;23.63;9.05;4.3;-0.4;97;0.81;0.23;56.39;80.39;23.16;0;0;0;0.6;2;0.8
01/12/2020 00:00;13.8;22.99;7.91;6.2;2.7;96;0.67;0.12;64.61;88.25;27.56;0;0;0;0.5;1.1;0.8
30/11/2020 00:00;12.97;20.46;7.54;7.2;4.7;96;0.5;0.09;70.26;92.75;40.02;0;0;0;0.3;1.7;0.8
29/11/2020 00:00;13.92;20.25;9.63;6.2;3;101;0.65;0.14;62.54;89.83;33.57;0;0;0.1;0.9;2;0.9
28/11/2020 00:00;11.27;16.28;8.44;7.6;6.1;73;0.29;0.01;80.08;99.03;56.59;3.8;360;0.6;1.7;5.2;1
27/11/2020 00:00;9.3;13.69;5.89;5.8;4;74;0.24;0.09;79.71;90.05;55.5;0;0;0.3;1.6;3.3;0.8
26/11/2020 00:00;9.53;12.35;7.09;6.4;3.5;34;0.21;0;82.13;100;58.74;26;540;0.9;2.5;8.1;0.8
25/11/2020 00:00;14.38;22.53;7.5;6;0.1;104;0.74;0.01;66.1;98.91;24.33;0.2;60;0.3;1.9;6.1;1.1
24/11/2020 00:00;15.19;24.54;8.7;3.7;-1.7;106;0.97;0.02;51.86;97.75;18.81;0;0;0.1;1;2.3;0.9
23/11/2020 00:00;15.02;24.79;8.39;2.2;0.4;102;1.07;0.41;44.42;62.32;23.48;0;0;0;0.5;1.4;0.8
22/11/2020 00:00;15.25;23.38;9.81;1.9;-4.5;106;1.06;0.42;44.12;66.07;22.08;0;0;0.3;1.1;2.8;1.2
21/11/2020 00:00;16.41;25.04;9.59;3.4;2.3;106;1.14;0.39;43.8;66.7;24.9;0;0;0.1;1;2.2;1.1
20/11/2020 00:00;17.11;26.94;10.89;5;2.2;106;1.14;0.36;48.09;74.02;20.97;0;0;0.2;1;2.4;1.2
19/11/2020 00:00;17.55;23.44;13.38;7.4;5;108;0.99;0.36;53.28;76.48;32.6;0;0;0.6;1.3;3.4;1.6
18/11/2020 00:00;18.55;26.42;11.13;3.6;-1.2;112;1.42;0.43;40.44;67.31;18.07;0;0;0.3;1.4;3.5;1.3
17/11/2020 00:00;19.64;30.18;13.21;5;1.1;112;1.52;0.48;42.37;69.17;16.38;0;0;0;0.3;2;1
16/11/2020 00:00;20.95;30.19;14.68;7.5;4.9;113;1.52;0.52;44.69;68.79;22.21;0;0;0.1;0.9;3;1.2
15/11/2020 00:00;20.67;31.21;14.59;9.3;4.4;109;1.35;0.2;53.09;87.85;21.13;0;0;0;0.9;2;1.2
14/11/2020 00:00;18.61;25.78;13.87;13.3;12.3;111;0.64;0.07;73.78;95.39;45.07;0.2;0;0.1;0.8;2.1;1.3
13/11/2020 00:00;18.13;25.7;14.64;9.1;4;74;0.92;0;58.93;99.47;29.71;1.4;110;0.1;0.9;2.1;1
12/11/2020 00:00;17.8;27.76;12;2.8;-1.7;91;1.35;0.41;39.76;70.48;15.16;0;0;0;0.3;1.3;1
11/11/2020 00:00;16.59;26.79;10.87;6.4;2.7;128;0.98;0.22;54.9;83.42;22.64;0;0;0;0.5;1.8;1.2
10/11/2020 00:00;15.87;21.92;11.31;12.3;10.9;120;0.38;0;81.55;99.58;53.42;0;0;0;0.5;1.4;1.3
09/11/2020 00:00;14.9;21.74;10.06;11.5;9.4;120;0.36;0.01;82.46;98.61;55.63;0;0;0;0.6;1.6;1.3
08/11/2020 00:00;17.03;25.96;10.99;9.5;3.9;126;0.81;0.07;66.57;94.08;24.23;0;0;0;0.5;2;1.3
07/11/2020 00:00;16.79;22.8;12.02;11.1;9.7;132;0.61;0.11;70.81;92.22;46.63;0;0;0.2;1.3;3.1;1.4
06/11/2020 00:00;17.24;28.24;11.02;10.7;6.2;131;0.75;0.02;69.54;97.91;25.5;0.4;105;0.1;0.7;2.6;1.4
05/11/2020 00:00;16.62;25.07;12.52;11.8;4.5;113;0.52;0.01;76.52;99.02;27.07;0.6;165;0.2;1.4;2.7;1.4
04/11/2020 00:00;15.27;23.43;12.17;13.1;9.9;87;0.23;0;88.53;100;49.76;20.4;300;0.2;1.5;6.2;1.2
03/11/2020 00:00;16.79;25.62;9.83;9;5;135;0.81;0.02;63.64;98.45;27.16;0;0;0;0.7;3;1.4
02/11/2020 00:00;18.12;28.28;10.42;4.9;0.4;138;1.31;0.38;46.43;76;18.04;0;0;0;0.4;1;1.3
01/11/2020 00:00;17.63;26.77;10.35;8.6;3.5;136;0.99;0.25;59.61;83.23;24.93;0;0;0;0.4;1.4;1.4
31/10/2020 00:00;19;28.63;12.51;8;2.9;139;1.21;0.33;52.23;77.28;21.58;0;0;0;0.6;1.6;1.4
30/10/2020 00:00;19.9;29.43;13.28;6.2;3.1;108;1.45;0.39;43.31;74.05;20.9;0;0;0;0.5;1.9;1.3
29/10/2020 00:00;17.39;28.19;9.81;7.4;4;147;1.07;0.14;57.8;88.68;21.97;0;0;0;0.5;1.9;1.5
28/10/2020 00:00;14.08;22.48;7.58;7.6;5;147;0.63;0.03;69.14;96.73;37.55;0;0;0;0.4;1.3;1.4
27/10/2020 00:00;13.87;20.01;9.22;9.2;4.8;146;0.43;0;76.84;100;45.33;0;0;0;0.5;1.7;1.5
26/10/2020 00:00;12.63;17.07;9.47;11.8;9.3;47;0.07;0;95.22;100;69.42;2.2;300;0.1;0.9;2.2;0.9
25/10/2020 00:00;15.17;23.05;9.07;10.4;6.5;153;0.51;0;77.49;99.83;35.67;0;0;0.1;0.6;1.7;1.6
24/10/2020 00:00;15.61;23.65;9.33;10.4;7.2;155;0.56;0;76.11;100;36.01;0.2;0;0.1;0.5;1.9;1.6
23/10/2020 00:00;15.83;20.76;13.01;13.1;11.1;98;0.29;0;85.33;99.86;57.64;0;0;0;0.5;1.4;1.3
22/10/2020 00:00;15.78;16.87;13.79;15.3;13.5;42;0.04;0;97.32;100;81.83;16;820;0.1;0.6;1.8;0.9
21/10/2020 00:00;18.67;22.03;16.08;15.1;12.7;67;0.43;0;81.73;100;56.11;7.2;705;0.1;0.7;2.4;1.2
20/10/2020 00:00;23.35;33.81;13.99;5.9;-0.6;136;2.1;0.62;37.75;61.51;11.76;0;0;0.3;1.3;4.1;2.1
19/10/2020 00:00;21.8;31.29;14.96;4.9;0.8;159;1.84;0.83;35.52;58.07;15.9;0;0;0.1;0.7;2.7;1.8
18/10/2020 00:00;19.56;31.66;9.33;5.3;-1.2;171;1.58;0.16;47.51;87.69;12.56;0;0;0.1;0.7;1.6;1.8
17/10/2020 00:00;15.94;23.92;9.13;8.9;7.7;173;0.72;0.09;66.49;92.24;39.13;0;0;0.1;0.5;2.1;1.9
16/10/2020 00:00;16.2;22.56;10.53;9.4;6.4;167;0.68;0.08;66.43;93.6;42.32;0;0;0.1;0.7;2.1;1.9
15/10/2020 00:00;17.07;23.27;12.71;9.4;7.2;177;0.78;0.27;62.58;81.12;38.91;0;0;0.2;0.8;3.1;2
14/10/2020 00:00;16.64;24.6;9.48;10.7;5.4;189;0.65;0.01;72.17;99.1;31.95;0.2;0;0.3;1.3;3.1;2.2
13/10/2020 00:00;19.31;29.42;12.14;9.9;-2;193;1.09;0.06;62.41;95.61;14.89;0;0;0.1;0.8;2.3;2.1
12/10/2020 00:00;21.01;30.67;13.65;10.3;4.4;195;1.34;0.12;56.88;92.79;19.96;0;0;0.1;0.5;1.9;2.3
11/10/2020 00:00;22.1;30.35;15.33;10.7;7.7;191;1.48;0.39;51.73;80;25.12;0;0;0.1;0.7;2.1;2.3
10/10/2020 00:00;22.92;31.97;15.72;11.7;6.8;189;1.52;0.38;53.8;79.23;21.69;0;0;0.1;0.6;1.7;2.3
09/10/2020 00:00;22.88;32.13;15.92;10.4;7.9;191;1.63;0.61;48.11;70.78;22.85;0;0;0.1;0.6;2.1;2.3
08/10/2020 00:00;23.23;32.94;14.53;8.4;5.3;195;1.9;0.63;42.29;67.54;20.14;0;0;0.1;0.7;2;2.3
07/10/2020 00:00;21.53;31.88;11.94;8.3;5.2;206;1.66;0.32;48.62;78.45;19.44;0;0;0;0.6;1.5;2.3
06/10/2020 00:00;18.37;27.22;10.15;9.2;7.2;211;1.06;0.08;60.35;93.03;29.31;0;0;0.1;0.8;3;2.4
05/10/2020 00:00;16.9;25.37;10.51;10.9;7.9;208;0.67;0;71.52;99.78;36.67;0;0;0.2;0.7;2;2.5
04/10/2020 00:00;15.87;24.71;8.78;8.3;3.1;218;0.77;0.03;65.97;96.82;27.77;0;0;0.1;0.7;1.8;2.4
03/10/2020 00:00;15.29;18.71;12.38;11.6;6.8;74;0.35;0;80.1;100;61.63;5.4;340;0.1;0.9;2.7;1.2
02/10/2020 00:00;18.5;23.26;13.95;13.1;10.6;137;0.62;0.15;72.54;90.54;45.66;1.8;135;0.4;1.2;3;2
01/10/2020 00:00;20.06;28.43;13.95;13.2;8.5;211;0.88;0.08;69.46;94.99;30.78;0;265;0.2;0.7;2.4;2.7
30/09/2020 00:00;22.79;31.63;16.46;13.4;8.4;214;1.32;0.37;59.07;80.95;25.07;0;0;0.1;0.7;2.3;2.8
29/09/2020 00:00;24;33.67;16.32;12.1;9;217;1.72;0.32;51.6;82.26;25.04;0;0;0.1;0.6;2.1;2.9
28/09/2020 00:00;21.04;31.24;12.68;12.3;8.7;230;1.2;0.02;63.29;98.73;27.23;0;345;0.1;0.8;2.9;3
27/09/2020 00:00;19.08;27.26;10.69;10.1;5.6;232;1.05;0.13;60.96;89.7;29.41;0;0;0.1;0.7;2;2.8
26/09/2020 00:00;20.12;27.79;13.52;9.7;3.9;236;1.21;0.22;55.44;86.96;22.63;0;0;0.2;0.7;2.5;2.9
25/09/2020 00:00;24.45;32.17;18.3;11.2;8.4;224;1.8;0.81;44.8;62.54;26.76;0;0;0.2;0.8;2.9;3.1
24/09/2020 00:00;26.81;37.07;19.15;8.6;4.6;217;2.56;1.11;34.15;50.09;13.77;0;0;0.1;0.9;2.4;2.9
23/09/2020 00:00;23.07;34.91;17.29;12;5.2;177;1.54;0.15;56.43;92.74;18.25;15;305;0.1;0.7;2.3;2.6
22/09/2020 00:00;21.63;31.95;15.85;13.7;8.5;218;1.13;0.04;66.87;97.6;25.54;12.6;130;0.1;0.6;1.7;3
21/09/2020 00:00;21.4;30.37;13.9;11.9;6.4;240;1.25;0.2;60.15;87.88;23.3;2.2;95;0.1;0.6;1.6;3.1
20/09/2020 00:00;21.17;29.79;14.06;13.9;9;243;1.01;0.05;67.79;96.47;35.29;0;0;0.2;0.8;2.4;3.3
19/09/2020 00:00;21.78;29.45;16.53;15.2;13.5;242;0.92;0.13;69.02;92.83;38.69;4;70;0.1;0.7;2.6;3.4
18/09/2020 00:00;22.33;29.2;18.68;16.3;13.2;190;0.87;0.15;70.94;93.4;39.07;0.4;35;0.2;1.2;3.9;2.9
17/09/2020 00:00;25.15;31.93;19.15;14.1;10.1;123;1.61;0.08;53.67;96.1;30.61;13;215;0.3;1.3;3.2;2.3
16/09/2020 00:00;25.01;33.64;17.08;14.8;10.1;153;1.58;0;58.37;100;25.09;0;0;0.1;0.8;2.4;2.5
15/09/2020 00:00;22.51;30.62;17.15;17;14.1;225;0.87;0;75.08;99.61;37.93;5.6;350;0.1;0.6;1.6;3.3
14/09/2020 00:00;24;30.39;19.21;17.7;16.7;162;0.99;0.21;69.49;90.34;47.79;0;0;0.1;0.7;1.7;2.7
13/09/2020 00:00;25.14;32.79;18.62;17.5;16.1;228;1.26;0.19;65.38;91.03;39.2;0;0;0.1;0.7;2.1;3.5
12/09/2020 00:00;24.48;31.77;18.47;17.2;16;225;1.18;0.2;66.58;90.6;39.48;0;0;0.1;0.8;1.9;3.4
11/09/2020 00:00;25.52;34.9;17.31;14.3;10.7;250;1.76;0.42;54.26;78.74;24.22;0;0;0.1;0.6;2.6;3.6
10/09/2020 00:00;24.66;35.11;15.88;12.8;7;265;1.74;0.03;51.96;97.87;19.45;9.4;140;0.2;0.7;2.1;3.8
09/09/2020 00:00;25.92;34.67;18.86;9.1;3.6;261;2.31;0.91;37.11;57.99;14.68;0;0;0.2;0.7;3;3.6
08/09/2020 00:00;26.55;36.06;17.77;10.5;4.9;267;2.37;0.61;40.96;69.62;14.91;0;0;0.2;0.8;2.5;3.8
07/09/2020 00:00;27.95;35.95;21.23;15.2;12;259;2.16;0.77;48.64;70.34;25.66;0;0;0.2;0.9;3.6;4
06/09/2020 00:00;28.36;35.76;22.79;14.8;11.3;243;2.23;0.92;45.2;68.65;29.24;0;0;0.2;0.8;2.6;3.9
05/09/2020 00:00;29.96;38.96;22.95;14.3;9.4;259;2.77;1.09;42.08;60.98;18.13;0;0;0.2;0.8;3.3;4.1
04/09/2020 00:00;29.68;38.55;22.36;11.6;5.6;262;2.96;1.21;35.76;60.43;13.97;0;0;0.3;0.9;2.7;4.1
03/09/2020 00:00;27.95;35.69;20.57;9.9;6.6;274;2.68;0.7;35.65;71.12;17.1;0;0;0.6;1.4;6.3;4.7
02/09/2020 00:00;23.97;32.41;16.27;13.6;2.6;279;1.48;0.05;60.53;96.98;16.08;0;305;0.1;0.8;2.1;3.9
01/09/2020 00:00;25.66;34.95;18.95;8.7;-5;272;2.26;0.48;38.4;80.51;8.42;0;0;0.3;1.4;3.8;4.1
31/08/2020 00:00;26.97;37.13;18.06;10.9;7.7;267;2.45;0.78;40.63;66.76;17.25;0;0;0.2;0.9;3.4;4.1
30/08/2020 00:00;21.88;30.64;13.44;8.7;5.8;262;1.63;0.33;47.09;78.22;21.76;0;0;0.2;0.7;2.6;3.6
29/08/2020 00:00;21.48;29.52;16.53;13.5;7.1;255;1.04;0.16;64.19;92.02;32.33;0;190;0.3;1;3.3;3.9
28/08/2020 00:00;25.22;34.23;18.14;13;6.7;288;1.79;0.31;50.09;85.91;18.78;0.4;115;0.2;0.8;2.3;4.3
27/08/2020 00:00;31.75;41.87;23.19;6.9;-0.2;268;3.95;1.67;23.86;47.03;8.29;0;0;0.2;1.1;3;4
26/08/2020 00:00;33.18;42.87;23.61;8.9;4;274;4.26;1.7;25.35;47.99;10.35;0;0;0.1;0.7;2.4;4.1
25/08/2020 00:00;30.68;40.06;21.6;13.4;8.2;274;3.1;1.05;38.01;59.2;15.26;0;0;0.1;0.8;2.8;4.2
24/08/2020 00:00;28.18;37.87;19.13;9.9;5.6;275;2.81;1.11;34.45;51.96;18.52;0;0;0.1;0.6;2.5;4
23/08/2020 00:00;28.05;37.2;20.3;13.1;8.4;274;2.43;0.66;44.11;72.03;18.4;0;0;0.1;0.6;1.9;4.3
22/08/2020 00:00;27.47;35.97;19.95;12.8;7;272;2.31;0.55;43.04;77.25;18.96;0;0;0.1;0.6;1.8;4.2
21/08/2020 00:00;27.44;36.74;18.82;11.9;7;272;2.45;0.68;40.23;71.12;23.31;0;0;0.2;0.9;2.3;4.3
20/08/2020 00:00;26.22;36.53;18.8;15.6;12.9;270;1.78;0.42;55.24;81.12;31.1;0;0;0.2;0.7;2.6;4.4
19/08/2020 00:00;26.13;35.23;17.75;15.3;12.9;279;1.79;0.38;54.78;81.08;30.75;0;0;0.2;0.8;2;4.4
18/08/2020 00:00;24.11;33.26;15.84;15.4;14;287;1.4;0.17;62.23;91.18;33.16;0;0;0.2;0.7;4;4.4
17/08/2020 00:00;22.87;31.46;14.54;11.7;5.6;303;1.54;0.18;54.12;89.34;23.3;0;0;0.2;0.9;1.9;4.4
16/08/2020 00:00;21.7;30.61;15.53;12.6;8.5;296;1.22;0.06;62.2;96.14;26.79;0;0;0.2;0.7;2.5;4.4
15/08/2020 00:00;22.49;31.78;16.18;14.2;8.9;298;1.19;0.07;65.44;95.85;25.12;0;0;0.2;0.8;2.1;4.5
14/08/2020 00:00;23.55;32.75;16.69;15.7;11.9;284;1.22;0.05;65.92;97.38;34.96;0;0;0.2;0.8;2.9;4.5
13/08/2020 00:00;22.95;32.72;17.09;16.1;13.1;273;1.08;0.09;69.72;95.11;33.06;1.2;90;0.2;0.8;2.3;4.3
12/08/2020 00:00;22.4;30.13;18.36;15.6;11.1;234;0.99;0.27;69.02;87.31;33.04;0;0;0.2;0.9;2.3;3.7
11/08/2020 00:00;23.28;30.36;18.95;18.4;15.7;187;0.77;0.04;77.12;98.17;45.24;0.2;125;0.2;0.8;2.4;3.2
10/08/2020 00:00;26.31;31.34;21.7;19.7;18.3;199;1.16;0.27;68.52;89.61;51.63;0.8;50;0.2;1.2;3;3.6
09/08/2020 00:00;28.77;39.41;21.06;19.2;13.5;279;1.93;0.27;61.83;89.54;21.81;0;0;0.1;0.6;1.9;4.7
08/08/2020 00:00;27.19;36.37;20.87;19.6;18.7;267;1.44;0.21;66.16;91.22;36.25;0;0;0.1;0.7;1.9;4.6
07/08/2020 00:00;25.54;33.63;20.04;19.4;18.4;243;1.1;0.12;72.08;94.74;43.97;0;0;0.1;0.8;2.4;4.1
06/08/2020 00:00;26.84;36.19;20.68;19;17.5;231;1.43;0.23;65.02;90.24;34.07;0;0;0.1;0.7;2.1;4
05/08/2020 00:00;27.24;36.96;18.72;17;13.4;295;1.86;0.3;58.01;86.1;26.7;2.2;125;0.1;0.6;2.2;4.8
04/08/2020 00:00;25.03;34.59;17.12;12.6;8.9;307;1.86;0.32;50.09;83.26;22.64;3.8;215;0.2;0.7;2.1;4.7
03/08/2020 00:00;26.48;35.64;19.41;9.3;-3;321;2.38;0.53;39.05;76.5;8.41;2.2;100;0.3;1;2.9;5
02/08/2020 00:00;30.74;38.26;23.7;13.1;10.2;278;3.05;1.46;35.65;57.83;21.34;0;0;0.2;1;3;4.7
01/08/2020 00:00;31.78;39.31;26.43;14.7;8.2;256;3.04;1.19;37.62;65.94;21.44;2;0;0.2;1.8;5.7;4.6
31/07/2020 00:00;31.6;39.2;22.81;16.1;7.3;290;2.93;0.57;43.76;79.34;17.42;0;0;0.2;1;2.7;4.9
30/07/2020 00:00;28.98;39.14;19.89;18.7;16.7;300;2.06;0.25;58.35;89;27.57;0;0;0.1;0.7;1.7;5
29/07/2020 00:00;26.84;36.34;19.78;19.2;18;291;1.47;0.14;67.01;93.94;34.06;0;0;0.1;0.6;2.6;4.9
28/07/2020 00:00;26.86;35.98;19.86;17.7;15.7;296;1.62;0.24;60.77;89.78;33.57;0;0;0.2;0.7;3.2;5
27/07/2020 00:00;29.06;37.97;22.86;17.9;11.9;271;2.08;0.58;54.08;79.11;21.89;0;0;0.1;0.6;2;4.6
26/07/2020 00:00;28.58;39.1;20.92;18.2;16.2;301;1.99;0.34;57.21;86.27;27.41;1.6;30;0.1;1.2;3;5.1
25/07/2020 00:00;27.3;36.69;20.05;16.5;14.2;303;1.89;0.61;54.41;78.51;29.66;23.6;190;0.2;0.8;2.8;5
24/07/2020 00:00;27.38;36.48;18.65;16.3;14.2;310;1.95;0.35;54.72;83.36;28.43;0;0;0.2;0.9;4.1;5.1
23/07/2020 00:00;26.94;36.88;18.23;14.9;4.5;313;2.01;0.3;55.62;88.72;14.42;4;135;0.2;0.7;2.3;5
22/07/2020 00:00;26.03;36.23;20.13;16.6;9.5;303;1.61;0.3;61.97;87.61;24.02;8.2;200;0.2;0.7;2.4;5
21/07/2020 00:00;25.69;34.56;19.9;18.2;15.1;271;1.29;0.13;66.73;94.08;32.09;0;180;0.2;0.7;2.7;4.6
20/07/2020 00:00;31.52;41.36;24.08;15.2;11.2;307;3.09;1.17;40.41;62.47;18.26;0.2;10;0.2;1.3;3.3;5.3
19/07/2020 00:00;29.71;38.96;20.06;11.9;6.6;302;3.01;0.87;37.91;66.02;14.96;0;0;0.2;0.7;2.5;4.8
18/07/2020 00:00;28.87;37.13;21.99;15.2;10.3;311;2.36;0.77;47.08;71.7;20.96;0;0;0.2;0.8;2.5;5.1
17/07/2020 00:00;32.65;41.28;26.03;14.9;9.2;297;3.4;1.27;37.42;62.46;15.88;0;0;0.2;1.1;3.1;5.2
16/07/2020 00:00;33.63;43.48;25.78;13.7;7.8;301;3.88;1.66;33.26;49.8;12.55;0;0;0.2;0.9;2.2;5.1
15/07/2020 00:00;30.28;40.24;21.76;14;7.8;294;2.93;1.04;40.35;61.64;15.45;0;0;0.1;0.7;1.8;4.8
14/07/2020 00:00;27.97;36.61;20.07;13.9;7.9;308;2.34;0.77;45.33;68.08;17.96;0;0;0.2;0.8;2.3;4.9
13/07/2020 00:00;28.01;38.03;20.05;15.8;5.5;308;2.13;0.23;53.58;90.18;15.97;0;125;0.2;0.7;2;5.1
12/07/2020 00:00;29.9;36.47;22.95;15.5;12;251;2.53;0.86;43.37;69.23;25.78;0;5;0.2;1.1;2.8;4.4
11/07/2020 00:00;30.42;41.67;20.38;13.2;5.8;290;3.11;0.76;40.47;69.58;12.61;0;0;0.2;1.1;2.4;5
10/07/2020 00:00;25.86;35.75;16.15;13.5;5.7;314;1.99;0.17;53.8;90.85;16.56;0;65;0.2;0.8;2;4.9
09/07/2020 00:00;23.97;33.63;17.39;14.8;8.2;310;1.41;0.04;62.9;97.72;22.37;0.4;470;0.2;0.8;2.9;5
08/07/2020 00:00;29.65;37.84;21.47;10.1;1.9;293;3;0.58;33.16;78.25;15.98;1.2;20;0.2;1.2;3.7;5
